भारतीय क्रिकेट टीम के	बनाने का लक्ष्य रखा गया था	364 रन
विराट कोहली	निभाई थी	ने बांग्लादेश में एशिया कप जीतने के लिए महत्वपूर्ण भूमिका
विद्या देवी भंडारी	शामिल हो गईं	छात्र राजनीति में
भारतीय राष्ट्रीय कांग्रेस	असमर्थ थी	10% सीटें हासिल करने में
टीपू सुल्तान	लेना चाहते थे	टीपू सुल्तान पिता की पराजय का बदला अंग्रेजो से
संघ	प्रतिनिधित्व करती है	गवर्नर-जेनरल के रूप में
साम्राज्यशाही ब्रिटेन द्वारा किया गया भारत का यह विभाजन	है	साम्राज्यशाही ब्रिटेन द्वारा किए गए चार विभाजनों में से एक
सुबबूल	रहता है	सालभर हरा
विराट कोहली	थे	रैना से अधिक पसंदीदा खिलाड़ी
विराट कोहली	खेला है	वेस्ट दिल्ली क्रिकेट अकादमी के लिए
एडोल्फ़ हिटलर	भाग	लिया
एडोल्फ़ हिटलर	शुरु	किया
लक्षद्वीप	रचना करते हैं	एक भारतीय जनपद की
जहन्नम	बनाई है	अल्लाह /ईश्वर
विराट कोहली	ने	175 गेंद में 141 रन बनाए
अपराजिता	है	एक खरपतवार
सुभाष चन्द्र बोस	उपयोग करने के लिये टेरीटोरियल आर्मी की परीक्षा दी	खाली समय का
डॉ॰ बाबासाहेब अम्बेडकर	दीक्षा दी थी	बौद्ध धर्म की
विश्वनाथन आनंद	दिया गया	भारत सरकार का द्वितीय सबसे श्रेष्ठ नागरिक पुरस्कार पद्म विभूषण
वनस्पति विज्ञान की वह शाखा	कहलाती है	वनस्पति विज्ञान
तंजानिया का संयुक्त गणराज्य	बना है	26 प्रदेशों से मिलकर
अणु	जोड़ा बना कर रहे हैं	डायमरों में
तेरी माँ	रक्षा करने वाली हैं	पूरे संसार की
भारतीय राष्ट्रीय कांग्रेस	प्रतिनिधित्व करती	हिन्दुओं का
शिशु कृष्ण	भी दिया जाता है	को जगतगुरु का सम्मान
मुसलमान	रह सकते हैं	भारत की में
आधुनिक दिवस के शंघाई	स्थित	डेल्टा में
अदरक	की खेती की जा सकती है	बागों में
मैसूर राज्य	विकसित हो रहा है	भारत गणराज्य का दूसरा सबसे तेज़ी से
खतना	प्रदान करता है	एचआईवी से केवल आंशिक सुरक्षा
विधि	दर्शाई	ऊपर
स्वामी विवेकानन्द	ने जन्म	12 जनवरी 1863
यह	थे	मुहम्मद सल्ललाहु अलैही व सल्लम के प्रमुख साथियों में से
फॉरवर्ड ब्लॉक के एक सहकारी ने	मुलाकात की	सुभाष चन्द्र बोस
टीपू सुल्तान	आदेश दिया	ने बेदनुर के आसफ़ को
सुभाष चन्द्र बोस	प्रस्तुत किया	ने सच्चे नेतृत्व का एक आदर्श
जयप्रकाश नारायण गाँधी	उपयोग करने में सक्षम थीं	इस स्थिति का
ली कोर्बुज़िए	सहयोग किया	ने जॉर्ज वेलोई ऑर ह्यूबर्ट लगर्देल के साथ
विराट कोहली	बने।	सीमित ओवर के कप्तान
भारत सरकार	उलझती गई	पश्चिमी पाकिस्तान के इस खेल में
ब्राह्मण	नामक	हिरण्यदास
शिशु कृष्ण	दिया था	ने अर्जुन को जो उपदेश
विराट कोहली	बनाए	12 पारियों में औसत से केवल 218 प्रारूपों में रन
तिल का तेल	नहीं है	प्रभावी
रोगी	डालकर बैठाया जा सकता है	गरम पानी में कूल्हों तक या पाँव
ब्रिटेन	बन गया	विश्व का एकमात्र प्रमुख हिस्सा
हू वॉन्ट्स टू बी ए मिलिनेयर	है	मुंबई के धारावी झुग्गी-झोपड़ी के एक अनपढ़ युवक की कहानी
भारत देश	हस्ताक्षर करने में सक्षम है	असैनिक परमाणु ऊर्जा सहयोग समझौते पर
सड़क	टूट गई	उत्तरी शहर लेज्हा में
एडोल्फ़ हिटलर	प्रयास किए	चित्रकला पढ़ने के लिए दो बार
जयप्रकाश नारायण गाँधी	दिया	को ( 1983 - 1984 )लेनिन शान्ति पुरस्कार
थॉमस पेन	निभाई	सन् 1776 की अमेरिकी क्रांति में अहम भूमिका
राधिका आप्टे	जन्म 7 सितंबर 1985	फिल्म की शुरुआत की
अगरतला ( ) भारत के त्रिपुरा प्रान्त की राजधानी	आया	प्रकाश में
अरबी प्रायद्वीप	है	मध्य एशिया का एक महत्वपूर्ण
फिलाडेल्फिया की	स्थापना	विलियम पेनी ने की
देश	विकसित	1990 के मध्य से
वैंकूवर	पहुँचे	कनाडा
विद्या देवी भंडारी	क्रमश	1994 और 1999 में
वाले मुख्य प्रान्त	पैदा करने	अदरक
गंगा और गंडक के पवित्र संगम स्थल की	रही है	के शहीदों की अग्रणी भूमिका
अरबी भाषा	है	इस्लाम धर्म की धर्मभाषा
ईश्वर	है	राग-द्वेष से परे
सुबबूल	लगा दिया	ने एक बार
पाँच नदियाँ-झेलम, चेनाब, राबी, व्यास और सतलज का प्रांत	हुआ	भारत और पाकिस्तान के पंजाब क्षेत्र
शेर अलावा हाथी, सफेद मोर, दरियाई घोड़े, गैंडे और गोरिल्ला	देखे जा सकते हैं	1979 में स्थापित इस संग्रहालय
अनिल कपूर	हैं	फ़िल्म निर्माता सुरेन्द्र कपूर के बेटे
कार्ल मार्क्स	जीवित	रहीं
भगवान	माने जाते हैं	जैन दर्शन में
अदरक की	फसल ना लगाएं	हर साल एक ही ज़मीन पर
कार्ल मार्क्स	चले गए	ब्रूसेल्स
फेसबुक	शामिल हो सकते हैं	नेटवर्कों में
इस्लामी गणराज्य पाकिस्तान	अधीन था।	भारतीय नियंत्रण के
घाटी	बनाई गई	1998 में रैडक नदी द्वारा
ली कोर्बुज़िए	का जन्म	स्विट्ज़र्लैंड में
सुभाष चन्द्र बोस	निश्चय किया था	रूस से सहायता माँगने का
नदीन गोर्डिमर	हैं	व्यापक मनुष्य संवेदना के बारीक-शिल्प की कथाकार
सुभाष चन्द्र बोस	थे	सरकारी वकील
तुर्की सरकार	है	अंकारा व्यापार का केंद्र
टीपू सुल्तान	थे	कट्टर व धर्मान्त मुस्लमान
अदरक	है	एक भूमिगत रूपान्तरित तना
वीर्य	निकलता	लिंग से
संयुक्त राज्य अमेरिका	है	संयुक्त राज्य सबसे ऊपर
जैसलमेर राज्य	की स्थापना की गई थी	भारत के सुदूर पश्चिम में स्थित थार के मरुस्थल में
झारखंड की राजधानी राँची	है	भारत के झारखंड राज्य की राजधानी
गौतम बुद्ध	सुना	पुत्रजन्म का संवाद
ईश्वर	है	विश्वव्यापी और विश्वातीत दोनो
सनातन धर्म	कहते	हैं कि सनातन धर्म भी कहते हैं
कार्ल मार्क्स	नहीं लिख सकता था	न्यूयार्क के रोज़नामा द ट्रिब्यून के लिए
नई फारसी	में	छह स्वर और बाईस व्यंजन
तापमान	जाता है	दिसंबर व जनवरी महीनों में
संयुक्त राज्य अमेरिका	प्रदान किया गया	को वास्तविक संयुक्त राष्ट्र का रूप
साहित्य	रहते हुए	रूसी साम्राज्य के अधीन
एडोल्फ़ हिटलर	बनाकर एडोल्फ़ हिटलर निर्वाह करने लगे	पोस्टकार्डों पर चित्र
मलावी गणराज्य	शुमार किया जाता है	दुनिया के सबसे निर्धन और सबसे सघन बसे देशों में
पगड़ी	धारण करना	सिख लोगों के पाँच चिह्नों में से
विराट कोहली	बनाया गया था	भारतीय क्रिकेट टीम के उपकप्तान
अंडोरा देश	तो नही है	यूरोपियन संघ का सदस्य
भारत का संविधान	पूरी	तौर पर भारतीय प्लेट के ऊपर
जॉन ऐडम्स	थे	संघवादी दल के निर्माताओं में से
मैसूर	नाम	Mysore नाम का एक पृथक् राज्य
आधुनिक समय के बेलारूस	है	एक अपेक्षाकृत छोटा सा देश
स्काइपकास्ट्स	था	के लिए 100 जावा समर्थित मोबाइल फोनों पर उपलब्ध
हू वॉन्ट्स टू बी ए मिलिनेयर	प्रदर्शित किया गया	टोरंटो फिल्म फेस्टिवल में
सुभाष चन्द्र बोस	रहे	कांग्रेस अध्यक्ष सुभाष चन्द्र बोस के साथ
मध्य एशिया	बोलते	संस्कृत नाम की एक हिन्द यूरोपीय भाषा
श्रीलंका	दौरा किया था	ने भारतीय क्रिकेट टीम के का
भारतीय प्रधान मंत्री इन्दिरा गांधी	आदेश दिया	ने टुकड़ियों को सीमा की ओर कूच करने के
जैन धर्म	है	बौद्ध धर्म से पहले का
विद्या देवी भंडारी	चुना गया	राष्ट्रपति
एडोल्फ़ हिटलर	घोषित कर दिया	एडोल्फ़ हिटलर को सर्वोच्च न्यायाधीश
सुभाष चन्द्र बोस	चले गए	इलाज के लिये डलहौजी
भारत	व्यवस्थित रूप से जारी किया	ने लेफ्टिनेंट-जनरल एए.के. के साथ
भारत	जीतने में सफलता नहीं मिली है	को शीतकालीन खेलों में पदक
परिवार	है	राष्ट्रीय कानूनो से उपर
पुरुष	भाग लेने लगते हैं	यौन-क्रिया में
वर्षा	होती है	प्राय: अल्पकालीन शीत ऋतु में
वाले औद्योगिक रसायन	व्यापक तौर से इस्तेमाल किए जाने	एसिटिक अम्ल
पेरिस क्षेत्र	है	मुसे डी' ओर्से के संग्रह के लिए प्रसिद्ध
भगवान शिव	भी था	सवारी
मोहम्मद हामिद अंसारी	रह चुके हैं	एक शिक्षाविद, तथा प्रमुख राजनेता
अनिल कपूर	अभिनय करने की कोशिश की	में टॉलीवुड में
एडोल्फ़ हिटलर	थे	भाषण की कला में निपुण
रोगी	बैठाया जा सकता	है और धूप स्नान भी करवाया जा सकता है
सिंधु नदी	धीरे धीरे पलायन किया	ने आधुनिक मानव या होमो सेपियन्स
स्वामी विवेकानन्द	आश्चर्यपूर्वक चिल्ला	उठा-शिव
नील एल्डन आर्मस्ट्रांग	का जन्म हुआ था	वेपकॉनेटा कसबे
शरीयत	कहते हैं	उस समुच्चय नीति को
जुज़ॅप्पे गारिबाल्दि	परास्त किया	बार बार आस्ट्रिया की सेनाओं को
निर्मला सीतारामन्	संबद्ध हैं	भारतीय जनता पार्टी से
जुज़ॅप्पे गारिबाल्दि	आए	वापस इटली
शिशु कृष्ण	दिखाया जाता है	को रासलीला बांसुरी बजाते
पुरूषों का धार्मिक खतना	माना जाता है	पुरूष के “जनाना” पहलू को हटाए जाने का प्रतिक
नील एल्डन आर्मस्ट्रांग	निर्देश दिया	ने इंजन बंद करने का
पुरातत्वशास्त्र	अध्ययन करता है	अतीत के मानव-समाज का सांस्कृतिक-वैज्ञानिक
सुभाष चन्द्र बोस	रिहा	कर दिया
जॉन ऐडम्स	देते हुए	दिसंबर में राज्यपाल तथा परिषद् के समक्ष भाषण
नेटबीन्स	विकसित करने की अनुमति देता है	अनुप्रयोगों को मॉड्यूलर सॉफ़्टवेयर घटकों के सेट से
अब्राहम लिंकन	का जन्म	एक गरीब परिवार में
अल्केन	होते हैं	संतृप्त हाइड्रोकार्बन
जॉन ऐडम्स	ने	विषादपूर्ण जीवन व्यतीत करते
ओझा	कहा जाता है	पारम्परिक समाजों में ऐसे व्यक्ति को
स्वामी विवेकानन्द	पढ़ी	4 जुलाई 1902 को
खतना	आवश्यकता नहीं है	इस्लाम में धर्मांतरित होने के लिये
इस विषय	अध्ययन करती है	सजीवों और सजीवों निर्जीव पर्यावरण के मध्य संबंधों का
बीमा	बनता जा रहा है	व्यक्ति की वृद्धावस्था का सहारा
विराट कोहली	पहनते थे	वहीं दस्ताने
विराट कोहली	जन्म: 5 नवम्बर 1988	अंधविश्वासी
पुरुष खतना	कम नहीं करता	एचआईवी के संक्रमण को
लू लगना	लगता	है जानलेवा स्थिति में से एक
हज़रत अबु बक्र	लिखवाई	हज़रत उसमान को हज़रत अबु बक्र वसीयत
प्रार्थना ( "सलात" )- प्रार्थना ( "सलात" )- फ़ारसी में	कहते हैं	नमाज़
नील एल्डन आर्मस्ट्रांग	रहते हुए	नौसेना में
पैराग्वे	व्यापार करता है	की यूरोपीय संघ के साथ माल का
नील एल्डन आर्मस्ट्रांग	नहीं जाना चाहते	दुबारा अंतरिक्ष यात्रा में
एडोल्फ़ हिटलर	थे	भाषण देने की कला में प्रवीण
जयप्रकाश नारायण गाँधी	प्रवेश लिया	ने विश्व-भारती विश्वविद्यालय में
एडोल्फ़ हिटलर	उठाकर राजसत्ता पर अधिपत्य कायम कर लिया	परिस्थिति से लाभ
रोगी	लेता	है तो रोगी बहुत फायदा होता है
गुंटूर	रहा है	नगर की बौद्ध धर्म का प्रमुख केंद्र
टीपू सुल्तान	प्रशंसा करते हुए कहते	मैसूर साम्राज्य के के शासक की
इरित्रिया	है	पूर्वोत्तर अफ्रीका में स्थित एक देश
केंद्र शासित प्रदेश दमन	स्थित है	गुजरात राज् य के वलसाड जिला के नजदीक
भारतीय राष्ट्रीय कांग्रेस	समर्थन करेगी	बाहर से गाँधी की सरकार का
नवाज़ुद्दीन सिद्दीकी	कार्य कर चुके हैं	कई बॉलीवुड फ़िल्मों में
विराट कोहली	सफल रहे	मामूली
चंद्रमा को	लगता है	समय
जीवाणु	फैला रहा था	चूजों में हैजा
इस्लाम का	प्रसार हुआ था	जज़िया द्वारा
अर्थशास्त्र विषय	रहता है	व्यक्तिगत और राष्ट्रीय हितों का विवेचन
पुणे	है	एक महत्वपुर्ण औद्योगिक केंद्र
हू वॉन्ट्स टू बी ए मिलिनेयर	आधारित	है
विधि	होती है	प्रायः भलीभांति लिखी हुई दिशा व निर्देशों के रूप में
न्यू होरिजोंस यान	प्रक्षेपित हुआ	२०११ में
पुणे	बनने के मार्ग पर है	2010 तक महत्वपूर्ण आई.टी केंद्र
फोलिक अम्ल	रोकता	है
इलिर मेटा	के राष्ट्रपति हैं	अल्बानिया गणराज्य
चुनाव	आयोजित	अगले जनवरी में
रोगी	स्नान करके रोगी पसीना बहाया जा सकता है	को भाप
पश्चिमी पाकिस्तान	कब्जा करने का प्रयास किया	मुस्लिम बहुल भारतीय कश्मीर पर
हू वॉन्ट्स टू बी ए मिलिनेयर	है	मानवाधिकार का उल्लंघन
चक्रवर्ती राजगोपालाचारी	पाया	ने भारत रत्न
अमरूद	है	एक फल देने वाला वृक्ष
टीपू सुल्तान	माना जाता है	को दुनिया का पहला मिसाइल मैन
मैसूर	है	कर्नाटक राज्य के दूसरा सबसे बड़ा शहर
शिशु कृष्ण	है	ईश्वर के अवतार या भविष्यद्वक्ताओं में से एक
एडोल्फ़ हिटलर	बन गया	चांसलर
डिजिटल हस्ताक्षर	प्रदान कर सकते हैं	ग़ैर-अस्वीकरण
मैसूर राज्य	है	भारत गणराज्य के एक राज्य की राजधानी
ली कोर्बुज़िए के	योजना बनाई	ने भारत में चंडीगढ़ की
राजनीति	हो गया है	आज समाज का अनिवार्य अंग
कांग्रेस अध्यक्ष सुभाष चन्द्र बोस	इस्तीफा दे दिया	ने कांग्रेस अध्यक्ष पद से
पुणे	हुई	काफी तरक्की
इण्डिया गेट	तैयार किया था	डिजाइन सर एडवर्ड लुटियन्स ने
कंबोडिया	को	हिंदू देश के नाम से
जीव	जीवित रहने वाले	नेसल कैविटी जैसी श्लेष्म सतहों पर
मैसूर राज्य	है	विशेष रूप से मॉलों के लिए प्रसिद्ध
हिन्दी	भी	एक बड़े वर्ग द्वारा बोली व समझी जाती है
आधुनिक इराक़	भी	खाड़ी युद्ध में
एडोल्फ़ हिटलर	हथिया ली	ने स्वाभिमानी जर्मन राष्ट्र सत्ता
जोज़ेफ़ प्रीस्टलि	थे	१८वीं शती के जगत्प्रसिद्ध, अंग्रेज रसायनज्ञ
सुभाष चन्द्र बोस	प्रयास किया था	ने जापान और नाजी जर्मनी के से सहायता लेने का
भारत	बना हुआ है	एक आधिकारिक विपक्षी पार्टी के बिना
खतना	प्रदान करता है	फिमॉसिस के विकास के विरुद्ध सुरक्षा
जोज़ेफ़ प्रीस्टलि	अच्छा स्वगत हुआ	अमरीका
एडोल्फ़ हिटलर	ने	उस समय चुनी हुई सरकार के को उखाड़ फेंकने का
जेम्स यिम ली	का विषय हैं	विवाद
विराट कोहली	का जन्म	5 नवम्बर 1988
भगवान शिव	था	सवारी
खसरा	फैला	हुआ था
पुणे	था	मेहेरबाबा का जन्मस्थान और रजनीश के रहने का स्थान
सुभाष चन्द्र बोस	सहमत थे	फासिस्ट विचारधारा से
पटकथा	लिखी है	सिमॉन ब्यूफॉय ने
जोज़ेफ़ प्रीस्टलि	खोज की	जोज़ेफ़ प्रीस्टलि प्रयोगों के उपकरणों की स्वयं
नई फारसी	व्यापक	ब्रिटिश उपनिवेश की स्थापना के पाँच सदियों पूर्व तक
विराट कोहली	जन्म	5 नवम्बर 1988 पहला अर्धशतक
हू वॉन्ट्स टू बी ए मिलिनेयर	बन कर उभरी है	सन २००८ की सबसे प्रसिद्ध फीचर फ़िल्म
राधिका आप्टे	शुरू किया	अन्य भाषा के फ़िल्मों में कार्य करना
शिशु कृष्ण	है	प्रत्येक युग में अवतार धारण करता
सम्मोहन	का उपयोग किया जाता है	कुछ रोगों को दूर करने में तथा प्रसव में
जेम्स एडविन वेब	के द्वितीय प्रशासक हैं	नासा
अनेक यहूदी	छोड़ कर भाग गए	देश
भारत	विजयी हुआ	प्रथम युद्ध में
राष्ट्रीय जनगणना	आयोजित की जाती है	हर दस वर्ष मे
यह कदम	विमुख कर दिया था	प्रथम विश्व से आज़ाद भारत को
मैसूर	कहते	हैं कि पर्यटकों का स्वर्ग कहते हैं
लीबिया	बनाता है	दुनिया का 16 वां सबसे बड़ा देश
जॉर्ज हर्बर्ट वॉकर बुश	ग्रसित थे	पार्किंसन रोग के संवहनी प्रकार से
नदीन गोर्डिमर	ने संघर्ष	किया
स्वामी विवेकानन्द	दिलवायी	ने सनातन धर्म सार्वभौमिक पहचान
यह	है	इस्लामी कट्टरपंथी सलाफ़ी जिहादवादियों का जालतंत्र
ईश्वर	है	सगुण
संयुक्त राष्ट्र के स्थापना का एक सदस्य देश	जाना जाना चाहिए	सरकारी तौर पर
फोलिक अम्ल	जाना जाता है	को विटामिन बी-9 या फोलासीन और फोलेट के नाम से
संयुक्त राष्ट्र के स्थापना का एक सदस्य देश	बना।	1907 में ब्रिटिश हुकूमत का रियासत
एक रत्न-जड़ित कप	दिया हुआ	टीपू सुल्तान
चक्रवर्ती राजगोपालाचारी	बनाए गए	दिसम्बर १०, १८७८ - दिसम्बर २५, १९७२ केंद्रीय गृह मंत्री
विक्टोरिया जलप्रपात	जाया जा सकता है	पूरे सालभर
दमा	है	साँस संबंधी रोगों में सबसे अधिक कष्टदायी
कूर्म अवतार	को भी	कच्छप अवतार
बहरीन की	बांटी	गई पांच राज्यपालों में
पान्थिक पुस्तक नाम	है	कुरान
क्रिकेट	सबसे अधिक लोकप्रिय	है
अदरक	का इस्तेमाल किया जाता है	अधिकतर भोजन के बनाने के दौरान
वेस्ट इंडीज	ने	त्रिकोणीय एकदिवसीय शृंखला में कुल २५१ रन बनाए
एडोल्फ़ हिटलर	झोंक दिया था	विश्व को द्वितीय विश्व युद्ध में
विराट कोहली	जन्म	5 नवम्बर 1988 ओ॰डी॰आई॰ पदार्पण किया
नाम	है	ऑरेकल कार्पोरेशन संस्थापकों सभी Ampex निगम पर
लक्षद्वीप	होने के साथ	भारत का एक केंद्र शासित प्रदेश
बूबोनिक प्लेग	बहुत बुरी तरह से फैलता है	छोटे-छोटे क्वार्टरों के क्वार्टरों में
संघीय बुंदेस्ताग संसद के निर्वाचित सदस्यों को	कहा जाता है	सांसद
विराट कोहली	बन गए	दुनिया के सबसे तेज बल्लेबाज
अंडोरा देश	का सदस्य है	यूनाइटेड नेशन
मैसूर राज्य	है	में दो प्रमुख रेलवे स्टेशन
संयुक्त राज्य का सबसे उत्तरी और पश्चिमी राज्य	सन्निहित	दक्षिणपूर्व अलास्का
कांग्रेस अध्यक्ष सुभाष चन्द्र बोस	उठाना शुरू कर दिया था	ने इस ओर कदम
प्रकृति	साक्षात्कार करती है	मनुष्य के साथ
सीनियर बल्लेबाज सचिन तेंदुलकर	विश्राम लिया	ने ऑस्ट्रेलिया के सीमित ओवरों के दौरे में
भारत	व्यवहार कर रहा था	जेनेवा कन्वेंशन के अनुसार युद्ध कैदियों के साथ
लीबिया	बदलकर रख दिया गया	नाम
विराट कोहली	हैं	एक मध्यक्रम के बल्लेबाज
जैसलमेर राज्य	जगती	स्थिर जैन मंदिर में
फोलिक अम्ल	आवश्यक हैं	शरीर के विभिन्न कार्यों के संपादन के लिए
नील एल्डन आर्मस्ट्रांग	घोषणा की	ने यह
जयप्रकाश नारायण गाँधी	थीं	इस स्थिति का उपयोग करने में सक्षम
ध्यान	हटा कर अल्लाह से निकटता अनुभव की जाए	दुनिया के बाकी आकर्षणों से
विराट कोहली	नेतृत्व भी किया	ने कुछ कप्तानों में भारतीय क्रिकेट टीम के का
फूलन देवी	गुजरना पड़ा	एक हिस्टेरेक्टॉमी से
लोग	मानने वाले	इस्लाम धर्म
सुभाष चन्द्र बोस	निकलकर	अफगानिस्तान की राजधानी काबुल से
इस शब्द	उपयोग किया जाता है	आतंकवाद" और " अतिवाद ( extremism )"Interchangeabl y
शिशु कृष्ण	माना जाता है	को प्राचीन प्रवर्तकों में से एक
कनाडा	का सदस्य है	संयुक्त राष्ट्र के राष्ट्रमण्डल
नेल्सन रोलीह्लला मंडेला	शुरू कर दिया था	रॉबेन द्वीप की जेल में अश्वेत कैदियों को लामबंद करना
बपतिस्मा	समझा जाता था	को मोक्ष-प्राप्ति के लिये कुछ हद तक आवश्यक
भारतीय सिनेमा	छोड़ा है	विश्व के चलचित्र जगत पर गहरा प्रभाव
फूलन देवी	कहा जाता था	को बैंडिट क्वीन
विराट कोहली	बने	12 वें बल्लेबाज
गौतम बुद्ध	भेजा	ने नाना दिशाओं में प्रचारार्थ
मुज़फ्फरपुर	जुड़ा	हुआ है
ध्यानुभक्त	का परम भक्त था	तेरी माँ
समय	खुलता है	गर्मियों में शनिवार के दिन भी 7.30 बजे तक
एडोल्फ़ हिटलर	पेंट	करके जीवन यापन करना पड़ा
हू वॉन्ट्स टू बी ए मिलिनेयर	सीमित रूप से प्रदर्शित किया गया	उत्तर अमेरिका में
हजरत उमर इब्न अल-ख़त्ताब	पढ़ना चाहता हूं	कुरआन
यह घटना	थी	द्वितीय विश्व युद्ध के बाद प्रथम पनडुब्बी हमला
विराट कोहली	जन्म	5 नवम्बर 1988 दुनिया के सबसे तेज बल्लेबाज बन गए
मैसूर राज्य	था	गंग राजवंश का एक भाग
जयप्रकाश नारायण गाँधी	दाखिला लिया	सोमरविल कॉलेज में
भारत सरकार	भेजे	पाकिस्तान सरकार को धन जल्दी
फूलन देवी	ने	आपत्तियाँ वापस ले लीं
संयुक्त राष्ट्र के स्थापना का एक सदस्य देश	है	एक समतल महाद्वीप
अरबी भाषा	मुख़्तलिफ़	हिन्द यूरोपीय परिवार की भाषाओं से मुख़्तलिफ़
पोलैंड	जाना जाता है	को कर्जन रेखा के नाम से
संविधान	गारंटी देता है	धर्म की स्वतंत्रता की
हू वॉन्ट्स टू बी ए मिलिनेयर	रिलीज हुई	ब्रिटेन में
पुणे	हैं	कई पर्यटक आकर्षण
संयुक्त राष्ट्र के स्थापना का एक सदस्य देश	बना।	ब्रिटिश हुकूमत का रियासत
बहरीन	बसा हुआ है	की एक द्वीप पर
अंडोरा देश	है	यूरोप के सबसे छोटे राज्यों में से एक
विश्वनाथन आनंद	को सम्मानित	किया था
जोज़ेफ़ प्रीस्टलि	मृत्यु हो गई	पेनसिलवेनिया के फिलाडेल्फिया नगर में
गाँधी की सरकार	फंसकर रह गई थी	छोटे छोटे साधारण मुद्दों पर आपसी कलहों में
क्लोट्रिमाज़ोल	लिया जा सकता है	मुंह से
अनिल कपूर	दिखाया	दिलीप कुमार के साथ अभिनय कौशल
इवान गेलिस्ता टाँरीसेली	थे	इटली के वैज्ञानिक तथा गैलिलियो के शिष्य
चीन	का सदस्य था	संघ
जुज़ॅप्पे गारिबाल्दि	छू रहा था	विजयों की चोटी
कुष्ठरोग	मिली थी	प्राचीन चीन, मिस्र और भारत की सभ्यताओं में
हांग्जो शहर	बंद नहीं किया जाएगा	को बाहरी दुनिया से
बराक ओबामा	के तत्कालीन राष्ट्रपति हैं	यूनाइटेड स्टेट ऑफ अमेरिका
अयातोल्ला अल-उज़्मा सायद रुहोल्ला मोसावि खोमैनी परिवार	का वंशज था	मुहम्मद
स्काइपकास्ट्स	अपडेट करने में असमर्थ है	प्रयोक्ता के बिलिंग की जानकारी को
विराट कोहली	लिया गया	रिजर्व वनडे बल्लेबाज के तौर पर
नेल्सन रोलीह्लला मंडेला	चुने गए	अफ़्रीकन नेशनल कांग्रेस यूथ लीग की सचिव
जुज़ॅप्पे गारिबाल्दि	खंडित था	कई राज्यों में
जार्ज बर्नार्ड शा	गया	जेटिकल सोसाइटी से जार्ज बर्नार्ड शा रो जोड़ लिया
शिशु कृष्ण नाम	होगा	कृष्ण
तुर्क	निकले	अधिक शक्तिशाली
स्वामी विवेकानन्द	प्राप्त किया	ने ब्रिटिश भारत में तत्कालीन स्थितियों का प्रत्यक्ष ज्ञान
भारत सरकार	रिहा करने पर मजबूर हो गई	सुभाष चन्द्र बोस
विराट कोहली	थे	एक वकील
विराट कोहली	जन्म	5 नवम्बर 1988 रॉयल चैलेंजर्स बैंगलोर के कप्तान
नाइट्रिक अम्ल	तैयार किया जाता था	पूर्वकाल में व्यापारिक मात्रा में अभिक्रिया द्वारा
जुज़ॅप्पे गारिबाल्दि	थे	इटली के एक राजनैतिक और सैनिक नेता
जीव	पाए जाने वाले	हरिवंश में
ईश्वर	कायम रखता है	पूरे ब्रह्माण्ड नैतिक व्यवस्था को
चन्द्रमा	गुजरेंगे	शनि बृहस्पति के आगे या पीछे से
जार्ज बर्नार्ड शा	ने कहा	कि जार्ज बर्नार्ड शा एक सुंदरी विवाह कर लेना चाहिए
इवान गेलिस्ता टाँरीसेली	के शिष्य थे	इटली के वैज्ञानिक तथा गैलिलियो
अंकारा	स्थित	मध्य आनातोलिया में
अनिल कपूर	हैं	जाने माने फ़िल्म निर्माता सुरेन्द्र कपूर के बेटे
दमा	को	आनुवांशिक और पर्यावरणीय कारकों का संयोजन माना जाता है
प्रत्येक व्यक्ति	करता है	ये छोटी-छोटी बचतें
समय	लगा	पैथोजन और सेरेब्रोस्पाइनल तरल से पैथोजन को मुक्त करने में
बैक्टीरिया	पैदा कर सकता है	मस्तिष्क ज्वर
नेपाल	बन गया	एक धर्मनिरपेक्ष राष्ट्र
ईश्वर	है	पूजा और उपासना का विषय
एडोल्फ़ हिटलर	उखाड़ फेंकने का प्रयत्न किया	ने उस समय चुनी हुई सरकार के को
एसिटिक अम्ल	लिया जाता है	उपयोग में
